"登陆页面类型","登陆页面路径","在线商店访客","访问","有商品添加到购物车的访问","到达结账页面的访问","完成结账的访问","转化率","页面浏览量","结账转化率","添加至购物车率","到达结账页面率","到达并完成结账的访问","平均访问持续时间","每次访问的页面浏览量","跳出率","完成结账率","跳出次数","Online store visitors (20260615)","Sessions (20260615)","Sessions with cart additions (20260615)","Sessions that reached checkout (20260615)","Sessions that completed checkout (20260615)","Conversion rate (20260615)","Pageviews (20260615)","Checkout conversion rate (20260615)","Added to cart rate (20260615)","Reached checkout rate (20260615)","Sessions that reached and completed checkout (20260615)","Average session duration (20260615)","Pageviews per session (20260615)","Bounce rate (20260615)","Completed checkout rate (20260615)","Bounces (20260615)","Online store visitors (20260615) ","Sessions (20260615) ","Sessions with cart additions (20260615) ","Sessions that reached checkout (20260615) ","Sessions that completed checkout (20260615) ","Conversion rate (20260615) ","Pageviews (20260615) ","Checkout conversion rate (20260615) ","Added to cart rate (20260615) ","Reached checkout rate (20260615) ","Sessions that reached and completed checkout (20260615) ","Average session duration (20260615) ","Pageviews per session (20260615) ","Bounce rate (20260615) ","Completed checkout rate (20260615) ","Bounces (20260615) "
,"/en-ca/blogs/featured-blog/best-torso-sex-doll-brands-of-2026",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1850k-163cm5ft4-g-cup-sally-most-popular-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a457-37-74lb-silicone-1-1-life-sized-pussy-ass-masturbator-big-ass-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/every-you-need-know-about-sex-doll-hair",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/normon-doll",1,1,0,0,0,0,3,,0,0,0,86,3,0,,0,1,1,0,0,0,0,3,,0,0,0,86,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/featured-blog/complete-guide-to-storage-and-maintenance-of-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t638-23lb-life-like-tpe-bbw-chubby-sex-doll-torso",1,1,0,0,0,0,2,,0,0,0,30,2,0,,0,1,1,0,0,0,0,2,,0,0,0,30,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f1447-153cm5ft-34kg-h-cup-petite-fantasy-anime-tpe-sex-doll-in-stock-usa-aibei-doll",1,1,0,0,0,0,43,,0,0,0,2020,43,0,,0,1,1,0,0,0,0,43,,0,0,0,2020,43,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/collections/zelex-doll-factory-photos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/latest-mini-anime-sex-dolls-are-here-compact-and-fun",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4651-105cm3ft5-35kg-e-cup-queen-silicone-head-real-sex-doll-torso-starpery-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4674-157cm5ft1-41kg-hazel-f-h-cup-full-size-tpe-japanese-bikini-sex-doll-beachwear-love-doll-se-doll",1,1,0,0,0,0,2,,0,0,0,1517,2,0,,0,1,1,0,0,0,0,2,,0,0,0,1517,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f6214-153cm5ft-41kg-large-breasts-tpe-bbw-sex-doll-in-stock-us-rui-mei",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/p70-4-1lb-tifa-centaur-onechannels-fake-pussy-anime-ona-hole-mini-hentai-sex-toy-mrl-%E5%A4%8D%E5%88%B6",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2344a-151cm4-9ft-65kg-t-cup-hips-over-155-jasmine-bbw-biggest-ass-huge-breast-movable-jaw-sex-doll%E4%B8%A8climax-doll-pro",1,1,0,0,0,0,7,,0,0,0,1730,7,0,,0,1,1,0,0,0,0,7,,0,0,0,1730,7,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/featured-blog/complete-guide-to-fixing-tpe-full-size-sex-doll-makeup-fading",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7079-153cm-5ft0-38kg-i-cup-tpe-sexual-mini-european-sex-doll-castle-doll",1,1,0,0,0,0,3,,0,0,0,1818,3,0,,0,1,1,0,0,0,0,3,,0,0,0,1818,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/products/f9003-161cm5-3ft-39-6kg-d-cup-real-life-christmas-silicone-head-ai-sex-doll%E4%B8%A8sy-doll",1,1,0,0,0,0,2,,0,0,0,138,2,0,,0,1,1,0,0,0,0,2,,0,0,0,138,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/f5772-150cm4ft9-32-5kg-aiko-b-cup-s-tpe-animes-gel-filled-hentai-sex-doll-irokebijin-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f7114-155cm5-12ft-34-5kg-2-1-i-cup-robot-silicone-head-adult-asian-sex-doll-bezlya-doll",1,1,0,0,0,0,5,,0,0,0,84,5,0,,0,1,1,0,0,0,0,5,,0,0,0,84,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/collections/sex-doll-torso/products/592-67lb-75cm-bbw-sex-doll-torso-big-tits-big-ass-sex-doll-torso",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f3476-161cm5f3-47kg-d-cup-chubby-tpe-body-silicone-head-sex-doll-aibei-doll",1,1,0,0,0,0,26,,0,0,0,2270,26,0,,0,1,1,0,0,0,0,26,,0,0,0,2270,26,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f5469-170cm5-6ft-43kg-d-cup-s47-life-size-silicone-sex-doll-real-lady",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/self-cleaning-ai-sex-doll",1,1,0,0,0,0,4,,0,0,0,102,4,0,,0,1,1,0,0,0,0,4,,0,0,0,102,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/p382-2-4lb-dragon-head-silicone-hentai-sex-doll-torso-toy-male-masturbator-mrl",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/account/unsubscribe",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t692k-grace-flat-chested-sex-doll-torso-t692k",1,1,0,0,0,0,11,,0,0,0,946,11,0,,0,1,1,0,0,0,0,11,,0,0,0,946,11,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2208-172cm-5ft6-f-cup-rozanne-barbie-silicone-sex-doll-starpery-doll",1,1,0,0,0,0,2,,0,0,0,1046,2,0,,0,1,1,0,0,0,0,2,,0,0,0,1046,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/mlw-doll-head-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/a-closer-look-at-the-firefly-diary-brand",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/sex-doll-robots",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2440-168cm-b-cup-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,2,,0,0,0,720,2,0,,0,1,1,0,0,0,0,2,,0,0,0,720,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f3508-159cm5ft2-49kg-o-cup-big-tits-silicone-head-sex-doll-climax-doll-classic",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/blogs/dolls-info-qustions/a-must-read-for-anime-fans-anime-futa-sex-dolls-bring-your-2d-fantasy-to-life",1,1,0,0,0,0,8,,0,0,0,237,8,0,,0,1,1,0,0,0,0,8,,0,0,0,237,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/collections/femboys-sex-doll",1,1,0,0,0,0,2,,0,0,0,7,2,0,,0,1,1,0,0,0,0,2,,0,0,0,7,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f6064-168cm-5ft5-47kg-d-cup-realistic-pink-haired-anime-cat-japanese-sex-doll-with-lifelike-silicone-skin-multiple-pleasure-channels-shedoll",1,1,0,0,0,0,3,,0,0,0,83,3,0,,0,1,1,0,0,0,0,3,,0,0,0,83,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/products/t450-65-92lb-silicone-big-boobs-sex-doll-torso-lovenestle",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/checkouts/cn/hWNDQ5tRKilK6pUalIXACzSb/en",1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,,0,0,0,,0,,,0,,,0,,,0,,,
"Product","/products/f1843k-163cm5ft4-g-cup-anna-most-popular-sex-doll-irontech-doll",1,1,0,0,0,0,2,,0,0,0,709,2,0,,0,1,1,0,0,0,0,2,,0,0,0,709,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/products/7689233891567",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/tantaly-sex-doll/",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t406-7-45lb-30cm-papaya-breast-torso-sex-doll-2024-new-sex-doll",1,1,0,0,0,0,4,,0,0,0,79,4,0,,0,1,1,0,0,0,0,4,,0,0,0,79,4,0,,0,0,0,,,,,0,,,,,0,0,,,
"Blog Article","/blogs/dolls-info-qustions/porn-stars-brought-to-life-the-irontech-porn-star-series-that-ignites-your-desire",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/evasdoll",1,1,0,0,0,0,8,,0,0,0,218,8,0,,0,1,1,0,0,0,0,8,,0,0,0,218,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/ja/blogs/dolls-info-qustions/how-to-choose-the-perfect-life-size-silicone-sex-doll-create-your-ideal-companion",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/blogs/recent-brand-updates-new-arrivals-for-sex-dolls/irontech-doll-ros-max-head-how-a-more-natural-simulation-experience-is-achieved",1,1,0,0,0,0,27,,0,0,0,1830,27,0,,0,1,1,0,0,0,0,27,,0,0,0,1830,27,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/a17-25-57lbs-big-ass-mastubator",1,1,0,0,0,0,2,,0,0,0,39,2,0,,0,1,1,0,0,0,0,2,,0,0,0,39,2,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f5073-170cm-5ft6-d-cup-riku-japanese-sexy-silicone-sex-doll-jx-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/7-8in-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1223-160cm-i-cup-pearl-black-lady-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f555a-161cm5ft3-52-5kg-h-cup-huge-areola-adult-silicone-bbw-super-fat-big-belly-sex-doll-starpery-doll",1,1,0,0,0,0,3,,0,0,0,485,3,0,,0,1,1,0,0,0,0,3,,0,0,0,485,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/shedoll-videos",1,1,0,0,0,0,3,,0,0,0,88,3,0,,0,1,1,0,0,0,0,3,,0,0,0,88,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/t444-37-48lb-realistic-silicone-shemale-sex-doll-torso-with-8-3-huge-detachable-dildo-lovenestle-series",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f2451-164cm5ft4-42kg-e-cup-wild-princess-silicone-sex-doll-irontech-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/collections/milf-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/femboy-sex-doll-vs-shemale-sex-doll-what-s-the-real-difference",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/recent-brand-updates-new-arrivals-for-sex-dolls/se-x-bot-ai-sex-doll-head-review",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t285k-103cm-3ft5-j-cup-natural-nadia-voss-a-silicon-sex-doll-torso-with-head-in-stock-us-eu-se-doll",1,1,0,0,0,0,3,,0,0,0,116,3,0,,0,1,1,0,0,0,0,3,,0,0,0,116,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Collection","/collections/notye-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Blog Article","/blogs/dolls-info-qustions/comprehensive-analysis-of-ai-sex-doll-automatic-tongue-function",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t931-51kg-j-cup-tpe-adult-big-chest-big-ass-ssbbw-sex-doll-torso-with-head-yl-doll",1,1,0,0,0,0,12,,0,0,0,714,12,0,,0,1,1,0,0,0,0,12,,0,0,0,714,12,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f4362-157cm5-1ft-28-6kg-b-cup-asian-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/latina-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4207k-164cm5-4ft-34kg-j-cup-vivian-milf-mature-sex-dolls-wm-tpe-sex-doll-in-stock-usa-%E4%B8%A8wm-doll-%E5%89%AF%E6%9C%AC",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f1429-158cm5f2-31-25kg-c-cup-small-breast-tpe-sex-doll-aibei-doll",1,1,0,0,0,0,4,,0,0,0,207,4,0,,0,1,1,0,0,0,0,4,,0,0,0,207,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/sex-doll-torso-combination-package-for-couples",1,1,0,0,0,0,2,,0,0,0,426,2,0,,0,1,1,0,0,0,0,2,,0,0,0,426,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/blogs/dolls-info-qustions/safely-disposing-the-used-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f9351-elsa-babe-150cm-5ft-hentai-life-size-sex-dolls",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Collection","/collections/alien-sex-doll-heads-1",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f5957-170cm-5ft6-41kg-k-cup-93-tpe-huge-breast-sex-doll-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/silicone-vs-tpe-mega-boobs-which-huge-breast-sex-doll-feels-more-like-heaven",1,1,0,0,0,0,3,,0,0,0,81,3,0,,0,1,1,0,0,0,0,3,,0,0,0,81,3,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/ros-sex-doll",1,1,0,0,0,0,18,,0,0,0,3075,18,0,,0,1,1,0,0,0,0,18,,0,0,0,3075,18,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f3530-163cm5-4ft-51kg-h-cup-milf-tpe-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,8,,0,0,0,288,8,0,,0,1,1,0,0,0,0,8,,0,0,0,288,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/blogs/dolls-info-qustions/ridmii-tenar-f9127-new-ai-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/b33-big-breast-vagina-sex-doll-titfuck-jelly-boobs",1,1,0,0,0,0,2,,0,0,0,51,2,0,,0,1,1,0,0,0,0,2,,0,0,0,51,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/collections/top-cydoll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/a622-38-9lb-daisy-big-ass-realistic-pussy-sex-doll-with-tantabutt%E4%B8%A8tantaly",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/collections/funwest-doll-videos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/collections/halloween-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/v330-silicone-realistic-feet-with-detailed-skin-texture",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/ja/blogs/dolls-info-qustions/why-have-flat-chested-sex-dolls-become-a-representation-of-modern-aesthetics",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/f4719-152cm-5ft-37kg-f-cup-realistic-tpe-big-ass-bbw-sex-doll-sy-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Product","/products/t33-111cm-3ft6-26kg-g-cup-silicone-realistic-sex-toys-sex-doll-torso-with-head-se-doll",1,1,0,0,0,0,2,,0,0,0,11,2,0,,0,1,1,0,0,0,0,2,,0,0,0,11,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/facial-expressions-ai-sex-doll",1,1,0,0,0,0,3,,0,0,0,42,3,0,,0,1,1,0,0,0,0,3,,0,0,0,42,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2225-159cm-a-cup-kylie-cosplay-elf-tpe-sex-doll-fun-west-doll",1,1,0,0,0,0,79,,0,0,0,4589,79,0,,0,1,1,0,0,0,0,79,,0,0,0,4589,79,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/collections/tpe-ass",1,1,0,0,0,0,5,,0,0,0,326,5,0,,0,1,1,0,0,0,0,5,,0,0,0,326,5,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f9179-160cm5ft7-43kg-g-cup-silicone-gel-breast-halloween-sex-doll-real%E4%B8%A8doll-senior",1,1,0,0,0,0,3,,0,0,0,1938,3,0,,0,1,1,0,0,0,0,3,,0,0,0,1938,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2344-151cm4-9ft-65kg-m-cup-bbw-jasmine-huge-breast-silicone-mini-sex-doll%E4%B8%A8climax-doll-pro",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/cart",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Checkout","/60719464687/orders/16110408ae4d9e6cfdf21cb641ee79ec",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-fi/collections/celebrity-sex-dolls",1,1,0,0,0,0,4,,0,0,0,643,4,0,,0,1,1,0,0,0,0,4,,0,0,0,643,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/f5973-169cm-5ft5-50kg-d-cup-big-breasts-silicone-head-tpe-body-life-size-bbw-sex-doll-with-red-hair-rosretty-doll",1,1,0,0,0,0,11,,0,0,0,295,11,0,,0,1,1,0,0,0,0,11,,0,0,0,295,11,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f012-158cm5f1-43-5kg-i-cup-bbw-silicone-head-sex-doll-climax-doll-classic",1,1,0,0,0,0,9,,0,0,0,1500,9,0,,0,1,1,0,0,0,0,9,,0,0,0,1500,9,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/top-fire-doll-170cm-silicone-sex-doll-f8584",1,1,0,0,0,0,8,,0,0,0,275,8,0,,0,1,1,0,0,0,0,8,,0,0,0,275,8,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-fi/collections/sex-doll-torso/products/562-fat-ass-torso-doll-silicone-ass",1,1,0,0,0,0,7,,0,0,0,280,7,0,,0,1,1,0,0,0,0,7,,0,0,0,280,7,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f2239-160cm5ft3-34kg-b-cup-olgasuntan-petite-full-silicone-sex-doll-climax-doll-ultra",1,1,0,0,0,0,13,,0,0,0,1428,13,0,,0,1,1,0,0,0,0,13,,0,0,0,1428,13,0,,0,0,0,,,,,0,,,,,0,0,,,
"Checkout","/checkouts/do/0e731f6a8e0201c526897f58f06ff927/en-us",1,1,0,0,1,1,2,,0,0,0,51,2,0,,0,1,1,0,0,1,1,2,,0,0,0,51,2,0,,0,0,0,,,0,0,0,,,,,0,0,,,
"Product","/products/f2181-168cm5-5ft-f-cup-harper-a-tpe-love-doll-se-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/blogs/dolls-info-qustions/guide-to-the-buttocks-of-sex-doll-torsos",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
"Custom Page","/pages/copy-of-sex-doll-videos-2",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/de/collections/electric-male-sex-doll",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
,"/en-ca/products/f3707-161cm5-3ft-aulis-f-cup-tpe-young-blonde-european-football-babe-woman-love-doll-se-doll",1,1,0,0,0,0,2,,0,0,0,477,2,0,,0,1,1,0,0,0,0,2,,0,0,0,477,2,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/en-ca/products/silicone-butt-thighs-17-4lb",1,1,0,0,0,0,3,,0,0,0,24,3,0,,0,1,1,0,0,0,0,3,,0,0,0,24,3,0,,0,0,0,,,,,0,,,,,0,0,,,
"Product","/products/f3592-159cm5-2ft-37kg-g-cup-black-tpe-medium-butt-sex-doll%E4%B8%A8wm-doll",1,1,0,0,0,0,4,,0,0,0,440,4,0,,0,1,1,0,0,0,0,4,,0,0,0,440,4,0,,0,0,0,,,,,0,,,,,0,0,,,
,"/de/products/b35-5-9lb-full-bust-23-2inch-yellow-silicone-titty-fucking-mammary-intercourse-sex-toy-titjob-boob-job-breast-sex-titty-fucking",1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,1,1,0,0,0,0,1,,0,0,0,0,1,1,,1,0,0,,,,,0,,,,,,0,0,,0
